223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,longer than national average,4.1,,,100,100,4.2,3,100.0,65,80,84.0,5.0,Spends appropriate amount of time with patients,3,4.2,80,100.0,3,above national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,66.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,3,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,XP9KP,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,3,above national average,100,3
,100,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,shorter than national average,4.1,,,95,100,4.2,101,98.0,90,80,84.0,4.9,Spends appropriate amount of time with patients,106,4.2,80,98.0,106,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,100,,98.0,,92.0,84.0,105,,above national average,4.3,Level of trust in provider's decisions,4.2,104,,85,above national average,78.0,100,96.0,Staff friendliness and courteousness,4.9,above national average,96.0,84.0,95,4.8,95,85,95,2TTRT,98.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,106,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,106,above national average,100,106
,85,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.4,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,14,92.0,80,80,84.0,4.2,Spends appropriate amount of time with patients,14,4.2,80,84.0,14,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.4,,90,,94.0,,82.0,84.0,14,,above national average,4.3,Level of trust in provider's decisions,4.2,14,,85,above national average,78.0,14,88.0,Staff friendliness and courteousness,4.6,above national average,88.0,84.0,90,4.4,90,85,90,Y76KS,92.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,14,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,14,above national average,90,14
,85,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,4.3,85,above national average,85,,5.0,,same as national average,4.1,,,85,100,4.2,6,86.0,75,80,84.0,4.3,Spends appropriate amount of time with patients,6,4.2,80,86.0,6,above national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,100,,100.0,,74.0,84.0,6,,above national average,4.3,Level of trust in provider's decisions,4.2,6,,85,above national average,78.0,6,86.0,Staff friendliness and courteousness,5.0,above national average,86.0,84.0,85,4.3,85,85,85,2THND,100.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,6,above national average,85,6
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,1,100.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,80.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,XWCFV,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,4,100.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,80.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,5.0,above national average,96.0,84.0,100,5.0,100,85,95,2PF5J,100.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,4,above national average,100,4
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,11,100.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,12,4.2,80,100.0,11,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,98.0,,90.0,84.0,11,,above national average,4.3,Level of trust in provider's decisions,4.2,11,,85,above national average,78.0,8,100.0,Staff friendliness and courteousness,4.9,above national average,100.0,84.0,100,5.0,100,85,100,24G9K,98.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,12,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,12,above national average,100,12
,80,86.0,85,,84.0,4.2,2.7,82.0,4.2,below national average,4.3,85,below national average,85,,4.0,,same as national average,4.1,,,75,80,4.2,3,54.0,75,80,84.0,4.0,Spends appropriate amount of time with patients,4,4.2,80,80.0,4,above national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,65,,80.0,,76.0,84.0,4,,below national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,4,86.0,Staff friendliness and courteousness,3.3,below national average,86.0,84.0,85,3.8,85,85,85,YG76T,66.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,76.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,4,below national average,55,4
,80,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,4.0,85,below national average,85,,4.0,,shorter than national average,4.1,,,80,80,4.2,4,80.0,95,80,84.0,4.0,Spends appropriate amount of time with patients,4,4.2,80,80.0,4,below national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.8,,80,,80.0,,94.0,84.0,4,,below national average,4.3,Level of trust in provider's decisions,4.2,4,,85,below national average,78.0,3,76.0,Staff friendliness and courteousness,4.0,below national average,80.0,84.0,80,4.0,75,85,80,2K7YV,80.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,80.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,4,below national average,80,4
,85,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,4.4,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,45,86.0,75,80,84.0,4.3,Spends appropriate amount of time with patients,45,4.2,80,86.0,45,above national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,90,,94.0,,76.0,84.0,45,,above national average,4.3,Level of trust in provider's decisions,4.2,45,,85,above national average,78.0,43,86.0,Staff friendliness and courteousness,4.5,above national average,88.0,84.0,90,4.4,85,85,90,YW27N,90.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,45,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,45,above national average,85,45
,100,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.9,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,60,96.0,90,80,84.0,4.9,Spends appropriate amount of time with patients,62,4.2,80,98.0,61,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,100,,98.0,,90.0,84.0,60,,above national average,4.3,Level of trust in provider's decisions,4.2,60,,85,above national average,78.0,56,96.0,Staff friendliness and courteousness,5.0,above national average,98.0,84.0,100,4.9,95,85,100,3M33W,100.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,61,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,61,above national average,95,61
,90,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.7,85,above national average,85,,4.3,,same as national average,4.1,,,95,85,4.2,47,90.0,80,80,84.0,4.6,Spends appropriate amount of time with patients,49,4.2,80,92.0,48,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,90,,86.0,,80.0,84.0,48,,above national average,4.3,Level of trust in provider's decisions,4.2,48,,85,above national average,78.0,46,94.0,Staff friendliness and courteousness,4.4,above national average,92.0,84.0,95,4.7,95,85,90,35DL7,88.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,48,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,48,same as national average,90,47
,90,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.9,85,above national average,85,,4.8,,longer than national average,4.1,,,100,95,4.2,28,96.0,60,80,84.0,4.4,Spends appropriate amount of time with patients,28,4.2,80,88.0,28,above national average,,3.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,90,,96.0,,62.0,84.0,28,,above national average,4.3,Level of trust in provider's decisions,4.2,28,,85,above national average,78.0,27,96.0,Staff friendliness and courteousness,4.6,above national average,94.0,84.0,100,4.9,95,85,95,2R2HM,92.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,28,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,28,above national average,95,28
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,4,100.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,90.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,Y498P,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,4,above national average,100,4
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,4,100.0,95,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,4.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,96.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,4,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,2J5C9,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,4,above national average,100,4
,80,86.0,85,,84.0,4.2,3.7,82.0,4.2,below national average,4.0,85,below national average,85,,4.4,,longer than national average,4.1,,,80,90,4.2,23,74.0,55,80,84.0,3.9,Spends appropriate amount of time with patients,23,4.2,80,78.0,23,below national average,,2.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,80,,88.0,,56.0,84.0,23,,below national average,4.3,Level of trust in provider's decisions,4.2,23,,85,below national average,78.0,23,80.0,Staff friendliness and courteousness,4.1,below national average,82.0,84.0,80,4.0,80,85,80,X2W78,82.0,,4.2,4.1,,84.0,,Ease of scheduling urgent appointments,85,,,23,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,80.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,23,above national average,75,23
,80,86.0,85,,84.0,4.2,4.3,82.0,4.2,same as national average,4.3,85,above national average,85,,4.6,,same as national average,4.1,,,85,90,4.2,40,86.0,80,80,84.0,4.1,Spends appropriate amount of time with patients,43,4.2,80,82.0,42,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,90,,92.0,,78.0,84.0,40,,above national average,4.3,Level of trust in provider's decisions,4.2,41,,85,above national average,78.0,32,86.0,Staff friendliness and courteousness,4.4,same as national average,86.0,84.0,85,4.2,85,85,85,2GCPT,88.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,42,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,42,above national average,85,42
,95,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.7,85,above national average,85,,4.7,,same as national average,4.1,,,95,95,4.2,76,94.0,80,80,84.0,4.8,Spends appropriate amount of time with patients,80,4.2,80,96.0,78,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,94.0,,78.0,84.0,78,,above national average,4.3,Level of trust in provider's decisions,4.2,78,,85,above national average,78.0,70,94.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.7,95,85,95,2K2GG,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,78,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,77,above national average,95,78
,95,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.7,85,above national average,85,,4.7,,shorter than national average,4.1,,,95,95,4.2,31,94.0,90,80,84.0,4.7,Spends appropriate amount of time with patients,31,4.2,80,94.0,31,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,90,,94.0,,90.0,84.0,31,,above national average,4.3,Level of trust in provider's decisions,4.2,31,,85,above national average,78.0,30,96.0,Staff friendliness and courteousness,4.6,above national average,92.0,84.0,95,4.7,95,85,90,2XSGG,92.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,31,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,31,above national average,95,31
,90,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.6,85,above national average,85,,4.3,,same as national average,4.1,,,90,85,4.2,40,90.0,80,80,84.0,4.6,Spends appropriate amount of time with patients,40,4.2,80,92.0,40,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.5,,90,,86.0,,82.0,84.0,39,,above national average,4.3,Level of trust in provider's decisions,4.2,40,,85,above national average,78.0,36,90.0,Staff friendliness and courteousness,4.5,above national average,92.0,84.0,90,4.6,90,85,90,Y82CN,90.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,40,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,40,same as national average,90,40
